Domain Code,Domain,Area Code (M49),Area,Year Code,Year,Item Code,Item,Months Code,Months,Unit,Value,Flag,Flag Description,Note
CP,Consumer Price Indices,248,Åland Islands,2013,2013,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,,98.7531,A,Official figure,base year is 2015
CP,Consumer Price Indices,248,Åland Islands,2013,2013,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,,98.531846,A,Official figure,base year is 2015
CP,Consumer Price Indices,248,Åland Islands,2013,2013,23013,"Consumer Prices, Food Indices (2015 = 100)",7011,November,,98.900603,A,Official figure,base year is 2015
CP,Consumer Price Indices,248,Åland Islands,2013,2013,23013,"Consumer Prices, Food Indices (2015 = 100)",7012,December,,99.564365,A,Official figure,base year is 2015
CP,Consumer Price Indices,248,Åland Islands,2014,2014,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,January,,100.818139,A,Official figure,base year is 2015
CP,Consumer Price Indices,248,Åland Islands,2014,2014,23013,"Consumer Prices, Food Indices (2015 = 100)",7002,February,,100.523133,A,Official figure,base year is 2015
CP,Consumer Price Indices,248,Åland Islands,2014,2014,23013,"Consumer Prices, Food Indices (2015 = 100)",7003,March,,99.490614,A,Official figure,base year is 2015
CP,Consumer Price Indices,248,Åland Islands,2014,2014,23013,"Consumer Prices, Food Indices (2015 = 100)",7004,April,,100.154377,A,Official figure,base year is 2015
CP,Consumer Price Indices,248,Åland Islands,2014,2014,23013,"Consumer Prices, Food Indices (2015 = 100)",7005,May,,99.26936,A,Official figure,base year is 2015
CP,Consumer Price Indices,248,Åland Islands,2014,2014,23013,"Consumer Prices, Food Indices (2015 = 100)",7006,June,,99.638117,A,Official figure,base year is 2015
CP,Consumer Price Indices,248,Åland Islands,2014,2014,23013,"Consumer Prices, Food Indices (2015 = 100)",7007,July,,100.006874,A,Official figure,base year is 2015
CP,Consumer Price Indices,248,Åland Islands,2014,2014,23013,"Consumer Prices, Food Indices (2015 = 100)",7008,August,,99.343111,A,Official figure,base year is 2015
CP,Consumer Price Indices,248,Åland Islands,2014,2014,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,,99.871614,A,Official figure,base year is 2015
CP,Consumer Price Indices,248,Åland Islands,2014,2014,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,,98.987851,A,Official figure,base year is 2015
CP,Consumer Price Indices,248,Åland Islands,2014,2014,23013,"Consumer Prices, Food Indices (2015 = 100)",7011,November,,99.714155,A,Official figure,base year is 2015
CP,Consumer Price Indices,248,Åland Islands,2014,2014,23013,"Consumer Prices, Food Indices (2015 = 100)",7012,December,,99.959083,A,Official figure,base year is 2015
CP,Consumer Price Indices,248,Åland Islands,2015,2015,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,January,,99.564365,A,Official figure,base year is 2015
CP,Consumer Price Indices,248,Åland Islands,2015,2015,23013,"Consumer Prices, Food Indices (2015 = 100)",7002,February,,101.113144,A,Official figure,base year is 2015
CP,Consumer Price Indices,248,Åland Islands,2015,2015,23013,"Consumer Prices, Food Indices (2015 = 100)",7003,March,,100.818139,A,Official figure,base year is 2015
CP,Consumer Price Indices,248,Åland Islands,2015,2015,23013,"Consumer Prices, Food Indices (2015 = 100)",7004,April,,100.492895,A,Official figure,base year is 2015
CP,Consumer Price Indices,248,Åland Islands,2015,2015,23013,"Consumer Prices, Food Indices (2015 = 100)",7005,May,,100.370394,A,Official figure,base year is 2015
CP,Consumer Price Indices,248,Åland Islands,2015,2015,23013,"Consumer Prices, Food Indices (2015 = 100)",7006,June,,99.679123,A,Official figure,base year is 2015
CP,Consumer Price Indices,248,Åland Islands,2015,2015,23013,"Consumer Prices, Food Indices (2015 = 100)",7007,July,,98.847871,A,Official figure,base year is 2015
CP,Consumer Price Indices,248,Åland Islands,2015,2015,23013,"Consumer Prices, Food Indices (2015 = 100)",7008,August,,99.696602,A,Official figure,base year is 2015
CP,Consumer Price Indices,248,Åland Islands,2015,2015,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,,99.591653,A,Official figure,base year is 2015
CP,Consumer Price Indices,248,Åland Islands,2015,2015,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,,100.53663,A,Official figure,base year is 2015
CP,Consumer Price Indices,248,Åland Islands,2015,2015,23013,"Consumer Prices, Food Indices (2015 = 100)",7011,November,,100.09036,A,Official figure,base year is 2015
CP,Consumer Price Indices,248,Åland Islands,2015,2015,23013,"Consumer Prices, Food Indices (2015 = 100)",7012,December,,99.22415,A,Official figure,base year is 2015
CP,Consumer Price Indices,248,Åland Islands,2016,2016,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,January,,99.1341,A,Official figure,base year is 2015
CP,Consumer Price Indices,248,Åland Islands,2016,2016,23013,"Consumer Prices, Food Indices (2015 = 100)",7002,February,,98.654126,A,Official figure,base year is 2015
CP,Consumer Price Indices,248,Åland Islands,2016,2016,23013,"Consumer Prices, Food Indices (2015 = 100)",7003,March,,99.024137,A,Official figure,base year is 2015
CP,Consumer Price Indices,248,Åland Islands,2016,2016,23013,"Consumer Prices, Food Indices (2015 = 100)",7004,April,,100.014175,A,Official figure,base year is 2015
CP,Consumer Price Indices,248,Åland Islands,2016,2016,23013,"Consumer Prices, Food Indices (2015 = 100)",7005,May,,98.474099,A,Official figure,base year is 2015
CP,Consumer Price Indices,248,Åland Islands,2016,2016,23013,"Consumer Prices, Food Indices (2015 = 100)",7006,June,,97.844041,A,Official figure,base year is 2015
CP,Consumer Price Indices,248,Åland Islands,2016,2016,23013,"Consumer Prices, Food Indices (2015 = 100)",7007,July,,98.894113,A,Official figure,base year is 2015
CP,Consumer Price Indices,248,Åland Islands,2016,2016,23013,"Consumer Prices, Food Indices (2015 = 100)",7008,August,,98.784076,A,Official figure,base year is 2015
CP,Consumer Price Indices,248,Åland Islands,2016,2016,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,,98.294072,A,Official figure,base year is 2015
CP,Consumer Price Indices,248,Åland Islands,2016,2016,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,,98.744103,A,Official figure,base year is 2015
CP,Consumer Price Indices,248,Åland Islands,2016,2016,23013,"Consumer Prices, Food Indices (2015 = 100)",7011,November,,99.744171,A,Official figure,base year is 2015
CP,Consumer Price Indices,248,Åland Islands,2016,2016,23013,"Consumer Prices, Food Indices (2015 = 100)",7012,December,,99.614148,A,Official figure,base year is 2015
CP,Consumer Price Indices,248,Åland Islands,2017,2017,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,January,,98.404109,A,Official figure,base year is 2015
CP,Consumer Price Indices,248,Åland Islands,2017,2017,23013,"Consumer Prices, Food Indices (2015 = 100)",7002,February,,100.504179,A,Official figure,base year is 2015
CP,Consumer Price Indices,248,Åland Islands,2017,2017,23013,"Consumer Prices, Food Indices (2015 = 100)",7003,March,,99.724111,A,Official figure,base year is 2015
CP,Consumer Price Indices,248,Åland Islands,2017,2017,23013,"Consumer Prices, Food Indices (2015 = 100)",7004,April,,99.874121,A,Official figure,base year is 2015
CP,Consumer Price Indices,248,Åland Islands,2017,2017,23013,"Consumer Prices, Food Indices (2015 = 100)",7005,May,,99.104083,A,Official figure,base year is 2015
CP,Consumer Price Indices,248,Åland Islands,2017,2017,23013,"Consumer Prices, Food Indices (2015 = 100)",7006,June,,98.574106,A,Official figure,base year is 2015
CP,Consumer Price Indices,248,Åland Islands,2017,2017,23013,"Consumer Prices, Food Indices (2015 = 100)",7007,July,,98.734072,A,Official figure,base year is 2015
CP,Consumer Price Indices,248,Åland Islands,2017,2017,23013,"Consumer Prices, Food Indices (2015 = 100)",7008,August,,99.714155,A,Official figure,base year is 2015
CP,Consumer Price Indices,248,Åland Islands,2017,2017,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,,99.254093,A,Official figure,base year is 2015
CP,Consumer Price Indices,248,Åland Islands,2017,2017,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,,99.334114,A,Official figure,base year is 2015
CP,Consumer Price Indices,248,Åland Islands,2017,2017,23013,"Consumer Prices, Food Indices (2015 = 100)",7011,November,,99.914168,A,Official figure,base year is 2015
CP,Consumer Price Indices,248,Åland Islands,2017,2017,23013,"Consumer Prices, Food Indices (2015 = 100)",7012,December,,100.5842,A,Official figure,base year is 2015
CP,Consumer Price Indices,248,Åland Islands,2018,2018,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,January,,99.864165,A,Official figure,base year is 2015
CP,Consumer Price Indices,248,Åland Islands,2018,2018,23013,"Consumer Prices, Food Indices (2015 = 100)",7002,February,,101.374224,A,Official figure,base year is 2015
CP,Consumer Price Indices,248,Åland Islands,2018,2018,23013,"Consumer Prices, Food Indices (2015 = 100)",7003,March,,100.94418,A,Official figure,base year is 2015
CP,Consumer Price Indices,248,Åland Islands,2018,2018,23013,"Consumer Prices, Food Indices (2015 = 100)",7004,April,,100.714149,A,Official figure,base year is 2015
CP,Consumer Price Indices,248,Åland Islands,2018,2018,23013,"Consumer Prices, Food Indices (2015 = 100)",7005,May,,100.8042,A,Official figure,base year is 2015
CP,Consumer Price Indices,248,Åland Islands,2018,2018,23013,"Consumer Prices, Food Indices (2015 = 100)",7006,June,,100.644159,A,Official figure,base year is 2015
CP,Consumer Price Indices,248,Åland Islands,2018,2018,23013,"Consumer Prices, Food Indices (2015 = 100)",7007,July,,100.79417,A,Official figure,base year is 2015
CP,Consumer Price Indices,248,Åland Islands,2018,2018,23013,"Consumer Prices, Food Indices (2015 = 100)",7008,August,,100.88422,A,Official figure,base year is 2015
CP,Consumer Price Indices,248,Åland Islands,2018,2018,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,,102.334246,A,Official figure,base year is 2015
CP,Consumer Price Indices,248,Åland Islands,2018,2018,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,,102.224283,A,Official figure,base year is 2015
CP,Consumer Price Indices,248,Åland Islands,2018,2018,23013,"Consumer Prices, Food Indices (2015 = 100)",7011,November,,101.444214,A,Official figure,base year is 2015
CP,Consumer Price Indices,248,Åland Islands,2018,2018,23013,"Consumer Prices, Food Indices (2015 = 100)",7012,December,,101.354238,A,Official figure,base year is 2015
CP,Consumer Price Indices,248,Åland Islands,2019,2019,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,January,,101.804195,A,Official figure,base year is 2015
CP,Consumer Price Indices,248,Åland Islands,2019,2019,23013,"Consumer Prices, Food Indices (2015 = 100)",7002,February,,103.724312,A,Official figure,base year is 2015
CP,Consumer Price Indices,248,Åland Islands,2019,2019,23013,"Consumer Prices, Food Indices (2015 = 100)",7003,March,,102.924257,A,Official figure,base year is 2015
CP,Consumer Price Indices,248,Åland Islands,2019,2019,23013,"Consumer Prices, Food Indices (2015 = 100)",7004,April,,103.524298,A,Official figure,base year is 2015
CP,Consumer Price Indices,248,Åland Islands,2019,2019,23013,"Consumer Prices, Food Indices (2015 = 100)",7005,May,,102.89424,A,Official figure,base year is 2015
CP,Consumer Price Indices,248,Åland Islands,2019,2019,23013,"Consumer Prices, Food Indices (2015 = 100)",7006,June,,103.154288,A,Official figure,base year is 2015
CP,Consumer Price Indices,248,Åland Islands,2019,2019,23013,"Consumer Prices, Food Indices (2015 = 100)",7007,July,,102.434253,A,Official figure,base year is 2015
CP,Consumer Price Indices,248,Åland Islands,2019,2019,23013,"Consumer Prices, Food Indices (2015 = 100)",7008,August,,103.104284,A,Official figure,base year is 2015
CP,Consumer Price Indices,248,Åland Islands,2019,2019,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,,102.224283,A,Official figure,base year is 2015
CP,Consumer Price Indices,248,Åland Islands,2019,2019,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,,102.064242,A,Official figure,base year is 2015
CP,Consumer Price Indices,248,Åland Islands,2019,2019,23013,"Consumer Prices, Food Indices (2015 = 100)",7011,November,,102.774247,A,Official figure,base year is 2015
CP,Consumer Price Indices,248,Åland Islands,2019,2019,23013,"Consumer Prices, Food Indices (2015 = 100)",7012,December,,104.514337,A,Official figure,base year is 2015
CP,Consumer Price Indices,248,Åland Islands,2020,2020,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,January,,104.924395,A,Official figure,base year is 2015
CP,Consumer Price Indices,248,Åland Islands,2020,2020,23013,"Consumer Prices, Food Indices (2015 = 100)",7002,February,,105.364395,A,Official figure,base year is 2015
CP,Consumer Price Indices,248,Åland Islands,2020,2020,23013,"Consumer Prices, Food Indices (2015 = 100)",7003,March,,103.414261,A,Official figure,base year is 2015
CP,Consumer Price Indices,248,Åland Islands,2020,2020,23013,"Consumer Prices, Food Indices (2015 = 100)",7004,April,,103.504312,A,Official figure,base year is 2015
CP,Consumer Price Indices,248,Åland Islands,2020,2020,23013,"Consumer Prices, Food Indices (2015 = 100)",7005,May,,103.074267,A,Official figure,base year is 2015
CP,Consumer Price Indices,248,Åland Islands,2020,2020,23013,"Consumer Prices, Food Indices (2015 = 100)",7006,June,,103.734342,A,Official figure,base year is 2015
CP,Consumer Price Indices,248,Åland Islands,2020,2020,23013,"Consumer Prices, Food Indices (2015 = 100)",7007,July,,102.924257,A,Official figure,base year is 2015
CP,Consumer Price Indices,248,Åland Islands,2020,2020,23013,"Consumer Prices, Food Indices (2015 = 100)",7008,August,,102.284243,A,Official figure,base year is 2015
CP,Consumer Price Indices,248,Åland Islands,2020,2020,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,,103.524298,A,Official figure,base year is 2015
CP,Consumer Price Indices,248,Åland Islands,2020,2020,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,,103.244264,A,Official figure,base year is 2015
CP,Consumer Price Indices,248,Åland Islands,2020,2020,23013,"Consumer Prices, Food Indices (2015 = 100)",7011,November,,103.704326,A,Official figure,base year is 2015
CP,Consumer Price Indices,248,Åland Islands,2020,2020,23013,"Consumer Prices, Food Indices (2015 = 100)",7012,December,,103.324285,A,Official figure,base year is 2015
CP,Consumer Price Indices,248,Åland Islands,2021,2021,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,January,,103.754329,A,Official figure,base year is 2015
CP,Consumer Price Indices,248,Åland Islands,2021,2021,23013,"Consumer Prices, Food Indices (2015 = 100)",7002,February,,104.604314,A,Official figure,base year is 2015
CP,Consumer Price Indices,248,Åland Islands,2021,2021,23013,"Consumer Prices, Food Indices (2015 = 100)",7003,March,,104.234303,A,Official figure,base year is 2015
CP,Consumer Price Indices,248,Åland Islands,2021,2021,23013,"Consumer Prices, Food Indices (2015 = 100)",7004,April,,105.534392,A,Official figure,base year is 2015
CP,Consumer Price Indices,248,Åland Islands,2021,2021,23013,"Consumer Prices, Food Indices (2015 = 100)",7005,May,,104.874391,A,Official figure,base year is 2015
CP,Consumer Price Indices,248,Åland Islands,2021,2021,23013,"Consumer Prices, Food Indices (2015 = 100)",7006,June,,104.384313,A,Official figure,base year is 2015
CP,Consumer Price Indices,248,Åland Islands,2021,2021,23013,"Consumer Prices, Food Indices (2015 = 100)",7007,July,,104.114309,A,Official figure,base year is 2015
CP,Consumer Price Indices,248,Åland Islands,2021,2021,23013,"Consumer Prices, Food Indices (2015 = 100)",7008,August,,104.33431,A,Official figure,base year is 2015
CP,Consumer Price Indices,248,Åland Islands,2021,2021,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,,105.014371,A,Official figure,base year is 2015
CP,Consumer Price Indices,248,Åland Islands,2021,2021,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,,105.054345,A,Official figure,base year is 2015
CP,Consumer Price Indices,248,Åland Islands,2021,2021,23013,"Consumer Prices, Food Indices (2015 = 100)",7011,November,,105.504375,A,Official figure,base year is 2015
CP,Consumer Price Indices,248,Åland Islands,2021,2021,23013,"Consumer Prices, Food Indices (2015 = 100)",7012,December,,106.00441,A,Official figure,base year is 2015
CP,Consumer Price Indices,248,Åland Islands,2022,2022,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,January,,107.424493,A,Official figure,base year is 2015
CP,Consumer Price Indices,248,Åland Islands,2022,2022,23013,"Consumer Prices, Food Indices (2015 = 100)",7002,February,,108.624501,A,Official figure,base year is 2015
CP,Consumer Price Indices,248,Åland Islands,2022,2022,23013,"Consumer Prices, Food Indices (2015 = 100)",7003,March,,109.373299,A,Official figure,base year is 2015
CP,Consumer Price Indices,248,Åland Islands,2022,2022,23013,"Consumer Prices, Food Indices (2015 = 100)",7004,April,,110.258316,A,Official figure,base year is 2015
CP,Consumer Price Indices,248,Åland Islands,2022,2022,23013,"Consumer Prices, Food Indices (2015 = 100)",7005,May,,112.470857,A,Official figure,base year is 2015
CP,Consumer Price Indices,248,Åland Islands,2022,2022,23013,"Consumer Prices, Food Indices (2015 = 100)",7006,June,,113.872134,A,Official figure,base year is 2015
